distance_km,hour_sin,hour_cos,dow_sin,dow_cos,month,stop_index,stops_in_route,stops_remaining,route_progress,is_same_cluster,bearing_deg,cluster_dest_cat,vehicle_type,traffic_level,weather,time_to_next_stop_min
0.4531,0.866025,-0.5,-0.433884,-0.900969,4,0,3,2,0.0,0,60.11,1,car,Medium,Sunny,19.87
1.4192,-0.707107,0.707107,-0.974928,-0.222521,4,7,11,3,0.7,0,178.47,3,van,Medium,Windy,20.73
0.1933,-0.707107,0.707107,0.974928,-0.222521,1,6,11,4,0.6,0,35.46,4,van,Medium,Rainy,9.46
4.1828,-0.5,-0.866025,0.433884,-0.900969,5,11,14,2,0.8462,0,84.63,5,car,High,Windy,63.51
0.6113,-0.707107,-0.707107,0.433884,-0.900969,8,3,6,2,0.6,1,316.57,2,car,Normal,Rainy,15.94
0.6974,0.5,-0.866025,-0.433884,-0.900969,8,2,13,10,0.1667,0,271.15,7,van,High,Sandstorm,34.77
0.3015,0.707107,-0.707107,0.0,1.0,6,3,6,2,0.6,0,67.87,5,van,High,Sunny,9.7
1.0677,-0.5,0.866025,-0.974928,-0.222521,5,8,10,1,0.8889,0,77.24,3,car,High,Sunny,14.09
0.8566,-0.258819,-0.965926,0.433884,-0.900969,3,12,13,0,1.0,1,170.56,4,car,High,Sunny,14.88
6.2436,-0.5,0.866025,0.433884,-0.900969,11,4,7,2,0.6667,0,227.63,7,motorcycle,High,Rainy,63.75
2.5,0.965926,-0.258819,-0.781831,0.62349,5,1,4,2,0.3333,0,209.63,0,car,Low,Sunny,9.37
0.6778,0.965926,-0.258819,0.433884,-0.900969,4,6,13,6,0.5,0,102.48,3,motorcycle,Medium,Rainy,8.39
0.227,-0.5,-0.866025,0.433884,-0.900969,12,0,6,5,0.0,0,340.83,2,car,Jam,Sunny,16.68
0.1263,-0.965926,0.258819,0.433884,-0.900969,8,3,5,1,0.75,0,300.65,3,van,Medium,Windy,11.47
0.4169,-0.258819,-0.965926,-0.781831,0.62349,11,1,11,9,0.1,1,234.58,6,car,Normal,Sunny,7.39
0.312,-0.866025,0.5,0.781831,0.62349,5,2,9,6,0.25,0,326.86,2,car,Jam,Foggy,6.73
1.5391,0.866025,-0.5,0.781831,0.62349,6,1,3,1,0.5,1,105.84,5,motorcycle,Normal,Sunny,34.61
0.963,-0.866025,0.5,0.0,1.0,9,6,14,7,0.4615,0,107.92,3,car,Normal,Sunny,15.95
1.1235,-0.258819,-0.965926,-0.974928,-0.222521,12,3,9,5,0.375,0,111.24,0,motorcycle,Normal,Rainy,17.65
0.4487,0.5,-0.866025,0.0,1.0,10,3,6,2,0.6,1,57.75,8,car,Medium,Sunny,1.0
1.2769,-0.866025,-0.5,-0.433884,-0.900969,6,3,4,0,1.0,1,50.38,5,motorcycle,Medium,Sunny,23.17
0.2867,-0.965926,0.258819,-0.781831,0.62349,8,10,11,0,1.0,0,327.33,2,motorcycle,Medium,Rainy,1.0
1.0162,-0.707107,0.707107,-0.433884,-0.900969,5,6,12,5,0.5455,0,308.79,5,van,Jam,Sandstorm,54.29
2.4321,0.965926,-0.258819,0.781831,0.62349,6,6,12,5,0.5455,0,197.61,9,car,Medium,Sunny,27.29
0.781,-0.965926,-0.258819,-0.433884,-0.900969,5,4,11,6,0.4,0,237.82,1,van,Medium,Sunny,19.37
1.6845,0.258819,-0.965926,0.433884,-0.900969,2,12,14,1,0.9231,0,85.86,8,van,High,Sunny,38.37
0.169,-0.5,-0.866025,0.0,1.0,11,8,10,1,0.8889,1,8.23,0,motorcycle,High,Sunny,1.0
0.1566,-0.258819,-0.965926,0.781831,0.62349,2,0,6,5,0.0,1,158.97,8,car,Normal,Windy,7.6
1.5082,-0.965926,0.258819,-0.974928,-0.222521,4,3,5,1,0.75,1,241.03,3,car,Low,Sunny,11.78
2.9882,0.0,-1.0,0.433884,-0.900969,4,0,7,6,0.0,0,244.75,2,car,Medium,Sunny,51.31
0.8813,0.5,-0.866025,0.433884,-0.900969,3,8,12,3,0.7273,0,217.54,7,van,High,Sunny,39.27
8.482,-0.5,-0.866025,-0.974928,-0.222521,6,1,3,1,0.5,1,333.13,1,motorcycle,Medium,Rainy,90.0
0.2805,-0.965926,-0.258819,0.433884,-0.900969,12,3,6,2,0.6,0,75.36,1,car,Normal,Sunny,10.92
0.5793,-0.866025,0.5,-0.781831,0.62349,4,6,8,1,0.8571,1,94.9,4,van,High,Sunny,16.06
1.2625,1.0,0.0,0.0,1.0,9,2,10,7,0.2222,1,28.67,9,motorcycle,Medium,Rainy,9.61
1.718,-0.707107,-0.707107,0.974928,-0.222521,9,0,4,3,0.0,1,337.11,3,car,Medium,Sandstorm,52.73
0.6346,0.965926,-0.258819,0.781831,0.62349,10,2,4,1,0.6667,0,163.68,5,car,High,Sunny,12.84
0.404,-0.866025,-0.5,0.974928,-0.222521,8,11,14,2,0.8462,1,144.61,3,van,High,Foggy,1.0
1.9922,-0.866025,-0.5,-0.781831,0.62349,9,0,4,3,0.0,0,354.83,7,van,Medium,Sunny,72.79
1.2543,-0.866025,0.5,0.974928,-0.222521,10,1,4,2,0.3333,1,153.99,8,car,Medium,Sunny,27.21
0.7966,0.707107,-0.707107,0.974928,-0.222521,9,2,5,2,0.5,0,120.54,9,motorcycle,Medium,Sunny,1.57
1.7751,-0.965926,0.258819,0.0,1.0,7,1,7,5,0.1667,0,75.13,2,van,Medium,Sunny,28.09
0.9709,-0.965926,-0.258819,0.974928,-0.222521,2,4,5,0,1.0,1,158.36,2,motorcycle,Medium,Windy,28.1
0.9678,-0.965926,-0.258819,0.781831,0.62349,7,7,13,5,0.5833,0,246.84,9,motorcycle,High,Sunny,26.85
0.9345,-0.866025,-0.5,0.781831,0.62349,10,2,4,1,0.6667,0,329.07,5,motorcycle,Medium,Rainy,21.3
0.5066,-0.707107,-0.707107,0.0,1.0,5,0,4,3,0.0,1,68.85,3,van,Medium,Sunny,19.2
0.46,0.965926,-0.258819,-0.433884,-0.900969,3,0,4,3,0.0,1,249.24,3,car,Normal,Sunny,8.01
0.6707,-0.965926,0.258819,-0.433884,-0.900969,8,1,11,9,0.1,0,2.39,1,van,High,Sunny,8.83
1.1394,0.0,-1.0,-0.974928,-0.222521,2,0,14,13,0.0,1,288.32,0,car,Medium,Sunny,14.92
0.1868,0.965926,-0.258819,0.0,1.0,9,2,5,2,0.5,1,100.85,3,van,Normal,Rainy,11.28
2.7115,-0.866025,-0.5,-0.781831,0.62349,12,8,10,1,0.8889,0,14.12,7,car,Normal,Windy,56.55
1.1247,-0.5,0.866025,0.433884,-0.900969,6,5,7,1,0.8333,1,141.93,6,van,Normal,Sandstorm,18.93
0.4018,-1.0,-0.0,0.433884,-0.900969,1,2,11,8,0.2,0,321.31,0,car,Jam,Windy,13.82
5.1334,0.5,-0.866025,-0.781831,0.62349,4,2,11,8,0.2,0,83.82,0,car,High,Sunny,90.0
1.1499,-0.965926,0.258819,0.781831,0.62349,1,3,6,2,0.6,0,103.43,8,car,Medium,Sunny,8.35
0.3109,-0.866025,0.5,0.433884,-0.900969,6,7,10,2,0.7778,1,60.4,7,van,Medium,Sunny,17.82
4.9191,0.258819,-0.965926,0.0,1.0,4,2,3,0,1.0,0,353.38,7,van,High,Sandstorm,90.0
4.0033,-0.5,-0.866025,0.433884,-0.900969,10,4,9,4,0.5,0,155.77,8,car,Medium,Sunny,49.02
0.4661,-0.866025,0.5,0.781831,0.62349,11,3,15,11,0.2143,0,341.22,6,motorcycle,Jam,Sunny,9.56
0.8132,0.866025,-0.5,0.781831,0.62349,6,6,14,7,0.4615,0,33.07,3,motorcycle,Low,Windy,9.05
0.7155,0.0,-1.0,-0.433884,-0.900969,12,2,3,0,1.0,0,161.5,5,car,Low,Sunny,7.58
0.1836,-0.258819,-0.965926,0.0,1.0,6,2,3,0,1.0,0,170.75,6,van,Medium,Sunny,1.0
1.5045,1.0,0.0,-0.781831,0.62349,2,0,13,12,0.0,0,92.13,8,car,Normal,Sunny,19.78
2.4667,0.866025,-0.5,0.781831,0.62349,11,3,5,1,0.75,0,179.04,5,car,Medium,Sunny,58.57
2.0628,-0.866025,-0.5,0.0,1.0,5,8,11,2,0.8,1,126.2,0,van,High,Sunny,85.4
1.1401,0.5,-0.866025,0.433884,-0.900969,11,2,10,7,0.2222,1,88.77,6,car,Normal,Rainy,9.15
2.7049,0.5,-0.866025,0.974928,-0.222521,9,0,8,7,0.0,0,131.51,7,motorcycle,Medium,Windy,42.18
0.3758,0.258819,-0.965926,-0.433884,-0.900969,12,2,7,4,0.3333,0,228.66,9,motorcycle,Medium,Sunny,1.0
6.2175,0.866025,-0.5,-0.433884,-0.900969,8,3,12,8,0.2727,0,168.54,1,motorcycle,High,Sandstorm,90.0
0.5307,-0.866025,-0.5,-0.433884,-0.900969,8,0,6,5,0.0,0,147.34,8,van,Medium,Sandstorm,17.56
0.5898,0.5,-0.866025,-0.433884,-0.900969,3,3,12,8,0.2727,0,307.28,0,van,Normal,Windy,26.98
0.6399,-0.965926,-0.258819,-0.974928,-0.222521,4,1,6,4,0.2,1,232.17,7,motorcycle,Medium,Rainy,11.79
0.5971,-0.866025,0.5,-0.433884,-0.900969,4,12,14,1,0.9231,0,229.31,3,car,Medium,Sandstorm,8.95
0.9203,-0.5,-0.866025,0.0,1.0,4,1,12,10,0.0909,1,80.03,1,car,High,Sunny,22.99
0.887,-0.707107,0.707107,0.433884,-0.900969,8,5,10,4,0.5556,0,270.02,3,van,Medium,Sunny,17.52
1.25,0.707107,-0.707107,-0.433884,-0.900969,11,1,4,2,0.3333,0,13.28,5,car,Normal,Sunny,8.33
0.5078,-0.5,0.866025,0.781831,0.62349,1,4,5,0,1.0,0,76.9,1,car,High,Sunny,22.03
1.2947,0.258819,-0.965926,-0.781831,0.62349,8,5,11,5,0.5,1,148.61,5,car,Medium,Foggy,24.22
0.3922,0.258819,-0.965926,0.433884,-0.900969,10,5,10,4,0.5556,0,320.1,7,van,Normal,Windy,13.58
2.2163,-0.5,0.866025,0.974928,-0.222521,6,1,4,2,0.3333,0,10.09,8,car,Medium,Sunny,18.2
2.1904,-0.258819,-0.965926,0.974928,-0.222521,4,3,4,0,1.0,1,160.15,5,car,Jam,Rainy,70.06
1.0991,-1.0,-0.0,-0.433884,-0.900969,6,6,10,3,0.6667,0,43.13,6,car,High,Windy,34.92
0.5962,-0.965926,0.258819,-0.433884,-0.900969,10,3,7,3,0.5,1,82.82,9,car,Normal,Sunny,1.0
1.4852,-0.258819,-0.965926,0.781831,0.62349,11,3,9,5,0.375,1,145.93,0,motorcycle,High,Rainy,38.76
0.4756,0.258819,-0.965926,0.781831,0.62349,9,4,10,5,0.4444,0,35.45,7,car,Normal,Sunny,1.0
1.142,-0.5,-0.866025,0.0,1.0,6,3,14,10,0.2308,0,298.62,9,van,Medium,Sunny,22.17
0.9567,0.0,-1.0,0.433884,-0.900969,8,3,6,2,0.6,0,29.85,8,van,Medium,Sunny,27.23
13.4424,-0.258819,-0.965926,-0.781831,0.62349,9,3,12,8,0.2727,0,210.72,9,car,Normal,Rainy,90.0
0.3445,0.5,-0.866025,-0.781831,0.62349,10,4,14,9,0.3077,1,58.78,9,motorcycle,Normal,Sunny,1.0
0.0877,-0.707107,0.707107,0.433884,-0.900969,2,6,14,7,0.4615,0,38.35,5,van,Jam,Sunny,1.0
0.6031,-0.707107,-0.707107,0.433884,-0.900969,1,13,15,1,0.9286,0,166.58,8,van,Normal,Windy,3.63
0.2166,-0.965926,0.258819,0.433884,-0.900969,5,1,3,1,0.5,0,124.35,3,car,High,Rainy,1.0
0.5541,-0.965926,-0.258819,0.781831,0.62349,4,2,3,0,1.0,0,16.28,1,car,Medium,Sunny,1.22
0.3222,0.0,-1.0,0.974928,-0.222521,8,7,14,6,0.5385,1,23.37,0,motorcycle,Medium,Sunny,3.43
0.468,0.258819,-0.965926,-0.781831,0.62349,7,0,5,4,0.0,0,107.71,1,van,Normal,Rainy,2.16
0.4019,-0.5,0.866025,-0.433884,-0.900969,12,3,6,2,0.6,1,281.82,7,motorcycle,Normal,Sandstorm,1.0
2.7588,1.0,0.0,0.781831,0.62349,10,8,9,0,1.0,1,306.5,4,motorcycle,Normal,Sunny,10.69
1.0554,0.258819,-0.965926,0.0,1.0,2,9,11,1,0.9,0,23.89,8,car,Medium,Sunny,2.02
3.07,-1.0,-0.0,-0.974928,-0.222521,11,0,3,2,0.0,0,61.82,3,van,Jam,Sunny,90.0
1.1485,-0.707107,-0.707107,-0.781831,0.62349,10,2,11,8,0.2,1,122.07,7,car,High,Windy,31.59
2.6702,-0.866025,-0.5,0.0,1.0,5,2,4,1,0.6667,1,234.03,8,van,Low,Sunny,46.35
0.8294,1.0,0.0,0.974928,-0.222521,1,3,7,3,0.5,0,102.66,3,car,Normal,Sandstorm,11.45
5.027,0.707107,-0.707107,-0.974928,-0.222521,10,11,14,2,0.8462,0,79.87,5,car,Normal,Sunny,79.02
1.7288,-0.866025,-0.5,0.781831,0.62349,3,2,4,1,0.6667,0,211.78,5,van,Jam,Sandstorm,90.0
0.5269,0.258819,-0.965926,0.781831,0.62349,3,0,3,2,0.0,0,245.32,8,van,Normal,Sunny,1.0
1.9901,-0.258819,-0.965926,0.974928,-0.222521,6,2,9,6,0.25,1,175.5,3,van,Normal,Rainy,48.05
1.134,-0.5,0.866025,0.974928,-0.222521,1,0,6,5,0.0,0,240.65,3,car,Medium,Sunny,14.89
0.9118,-0.866025,-0.5,0.433884,-0.900969,5,1,6,4,0.2,0,1.48,7,car,Medium,Sunny,18.99
1.2107,-0.866025,-0.5,-0.781831,0.62349,3,6,8,1,0.8571,0,118.03,9,motorcycle,Normal,Sunny,9.16
2.2562,0.707107,-0.707107,-0.781831,0.62349,1,1,5,3,0.25,1,219.42,0,car,Medium,Sunny,46.72
0.1478,-0.866025,-0.5,-0.433884,-0.900969,11,1,3,1,0.5,0,234.34,0,car,Low,Sunny,5.45
0.7918,-0.5,0.866025,0.0,1.0,4,2,15,12,0.1429,1,70.0,9,van,Low,Windy,1.0
2.1139,-0.866025,-0.5,0.781831,0.62349,7,6,13,6,0.5,1,119.54,4,car,Low,Rainy,36.13
1.3991,-0.965926,0.258819,0.781831,0.62349,10,7,8,0,1.0,0,81.49,5,van,Normal,Sunny,34.9
0.3791,-0.5,0.866025,0.0,1.0,6,9,13,3,0.75,1,323.47,9,car,Jam,Sunny,7.14
0.1166,-0.707107,0.707107,0.974928,-0.222521,4,11,15,3,0.7857,1,106.58,3,motorcycle,Medium,Sunny,11.31
5.5616,0.258819,-0.965926,0.0,1.0,9,2,8,5,0.2857,1,317.52,4,motorcycle,High,Sandstorm,90.0
0.9252,0.258819,-0.965926,-0.433884,-0.900969,9,1,5,3,0.25,0,318.11,8,motorcycle,Normal,Sunny,9.51
4.6569,0.5,-0.866025,0.781831,0.62349,1,0,5,4,0.0,0,189.25,7,van,High,Sunny,90.0
2.3519,-0.965926,0.258819,-0.974928,-0.222521,10,13,15,1,0.9286,0,313.5,6,car,Jam,Sunny,61.41
0.52,0.0,-1.0,0.433884,-0.900969,2,13,14,0,1.0,0,27.6,3,van,Normal,Sunny,1.67
0.1027,-0.965926,0.258819,-0.781831,0.62349,9,4,12,7,0.3636,1,45.42,7,motorcycle,Jam,Sunny,9.6
0.7125,-0.965926,0.258819,0.433884,-0.900969,2,7,11,3,0.7,0,146.42,8,van,Medium,Sunny,7.74
1.0668,-0.965926,-0.258819,0.781831,0.62349,1,1,6,4,0.2,0,249.04,9,van,High,Sunny,58.59
1.6958,0.866025,-0.5,-0.781831,0.62349,2,5,9,3,0.625,1,349.4,6,van,Normal,Sandstorm,53.38
0.3847,-1.0,-0.0,0.974928,-0.222521,9,0,7,6,0.0,0,168.07,8,van,Medium,Sunny,15.08
1.3088,0.707107,-0.707107,-0.974928,-0.222521,6,2,8,5,0.2857,0,2.66,8,van,Medium,Windy,29.21
1.3083,-0.707107,-0.707107,-0.974928,-0.222521,8,4,12,7,0.3636,0,65.34,7,car,Jam,Sunny,62.88
2.8198,0.707107,-0.707107,-0.781831,0.62349,4,9,10,0,1.0,0,157.68,5,car,Jam,Rainy,90.0
0.8257,0.965926,-0.258819,-0.433884,-0.900969,2,3,8,4,0.4286,0,248.39,4,van,Normal,Windy,8.81
1.6831,-0.866025,-0.5,0.433884,-0.900969,10,1,6,4,0.2,0,211.15,6,car,Jam,Sunny,68.79
1.4536,-0.258819,-0.965926,0.974928,-0.222521,10,0,11,10,0.0,0,315.4,8,motorcycle,High,Rainy,18.84
2.5391,-0.866025,-0.5,0.433884,-0.900969,11,1,8,6,0.1429,1,95.61,5,van,Medium,Sunny,78.84
0.5072,-0.5,-0.866025,-0.974928,-0.222521,1,0,3,2,0.0,1,194.4,6,car,Low,Sunny,2.62
0.0598,0.0,-1.0,0.433884,-0.900969,12,3,11,7,0.3,1,51.93,5,motorcycle,Normal,Windy,1.0
0.8825,1.0,0.0,0.0,1.0,7,0,7,6,0.0,0,232.29,6,van,Low,Windy,14.28
0.8874,0.5,-0.866025,0.974928,-0.222521,3,5,8,2,0.7143,0,274.45,6,van,Normal,Sunny,36.6
0.368,-0.866025,0.5,-0.781831,0.62349,3,5,15,9,0.3571,1,184.83,0,car,Jam,Sunny,1.0
0.2638,-1.0,-0.0,0.781831,0.62349,7,2,11,8,0.2,1,161.32,1,motorcycle,Normal,Sunny,2.5
0.6402,-0.258819,-0.965926,0.433884,-0.900969,8,1,3,1,0.5,0,66.91,0,car,Medium,Sunny,24.19
0.9909,1.0,0.0,-0.974928,-0.222521,1,3,12,8,0.2727,0,336.27,7,van,Medium,Foggy,17.6
1.21,-0.5,0.866025,0.974928,-0.222521,6,4,6,1,0.8,0,218.22,8,car,Medium,Sunny,16.05
0.1261,-1.0,-0.0,-0.433884,-0.900969,3,6,12,5,0.5455,1,293.46,3,van,Normal,Foggy,6.95
0.2089,1.0,0.0,-0.974928,-0.222521,12,6,7,0,1.0,0,8.73,0,van,Medium,Sunny,9.28
3.2319,0.707107,-0.707107,0.974928,-0.222521,8,6,10,3,0.6667,0,90.47,0,van,Medium,Sandstorm,90.0
0.923,0.866025,-0.5,-0.781831,0.62349,5,4,12,7,0.3636,0,173.66,4,car,Medium,Rainy,8.02
1.1026,-0.707107,0.707107,0.433884,-0.900969,6,0,5,4,0.0,0,193.04,6,motorcycle,Normal,Windy,8.55
0.3114,-0.5,0.866025,0.974928,-0.222521,11,0,4,3,0.0,0,145.79,3,van,High,Sunny,1.96
1.1006,-0.258819,-0.965926,0.781831,0.62349,9,7,12,4,0.6364,0,121.42,6,car,Low,Sunny,10.14
0.7735,0.707107,-0.707107,0.781831,0.62349,5,0,3,2,0.0,0,162.13,1,motorcycle,Medium,Sunny,12.03
0.6141,-0.866025,-0.5,0.433884,-0.900969,11,4,13,8,0.3333,0,131.75,7,van,Medium,Windy,18.13
0.2756,0.5,-0.866025,0.781831,0.62349,8,0,8,7,0.0,0,14.42,3,motorcycle,Normal,Foggy,1.0
0.4843,0.866025,-0.5,0.974928,-0.222521,1,1,4,2,0.3333,1,249.39,9,motorcycle,High,Sunny,1.67
7.1952,0.5,-0.866025,-0.433884,-0.900969,8,10,12,1,0.9091,0,277.67,7,motorcycle,Normal,Sunny,90.0
0.7929,0.5,-0.866025,-0.781831,0.62349,12,1,14,12,0.0769,1,112.05,4,van,Jam,Sunny,32.68
2.34,1.0,0.0,-0.433884,-0.900969,11,2,3,0,1.0,0,347.73,9,van,High,Sunny,70.33
0.9171,-0.965926,-0.258819,0.433884,-0.900969,1,14,15,0,1.0,0,355.29,9,car,Normal,Sunny,7.86
0.8216,0.258819,-0.965926,-0.433884,-0.900969,11,6,8,1,0.8571,1,204.68,1,van,Normal,Sunny,13.09
0.604,-0.707107,-0.707107,0.974928,-0.222521,12,7,11,3,0.7,0,285.87,5,van,Normal,Sandstorm,35.23
3.9684,-0.707107,-0.707107,0.781831,0.62349,2,1,6,4,0.2,0,196.39,6,van,Jam,Sunny,90.0
1.5753,-0.965926,0.258819,-0.974928,-0.222521,8,0,4,3,0.0,1,94.0,3,motorcycle,Medium,Windy,5.87
0.522,-1.0,-0.0,0.0,1.0,10,13,15,1,0.9286,0,25.21,9,car,Low,Sunny,3.86
0.76,-0.707107,-0.707107,-0.781831,0.62349,1,4,11,6,0.4,0,124.0,6,car,Medium,Sunny,16.94
3.0713,-0.866025,0.5,0.433884,-0.900969,10,2,6,3,0.4,1,66.73,7,van,Low,Windy,43.63
0.0745,-0.707107,-0.707107,-0.974928,-0.222521,5,0,7,6,0.0,0,332.02,1,car,Medium,Windy,2.19
1.4844,1.0,0.0,0.0,1.0,4,0,12,11,0.0,0,349.65,9,car,Medium,Sunny,19.49
1.8418,-0.866025,0.5,0.433884,-0.900969,4,3,6,2,0.6,0,191.42,9,car,Low,Sandstorm,32.89
0.5421,-0.965926,0.258819,0.974928,-0.222521,7,4,11,6,0.4,1,202.75,9,motorcycle,High,Sunny,20.12
1.28,-0.258819,-0.965926,0.974928,-0.222521,10,2,3,0,1.0,1,334.97,4,car,Normal,Sunny,22.62
1.781,0.0,-1.0,0.433884,-0.900969,10,12,15,2,0.8571,1,269.08,9,car,Medium,Foggy,32.96
0.3431,-0.707107,0.707107,-0.433884,-0.900969,3,0,12,11,0.0,0,58.32,0,car,Medium,Rainy,1.0
2.4592,-0.258819,-0.965926,-0.781831,0.62349,10,6,7,0,1.0,1,342.7,2,car,Jam,Sunny,71.56
1.4659,0.0,-1.0,-0.974928,-0.222521,10,9,10,0,1.0,0,205.69,6,car,Medium,Rainy,17.06
0.9557,-1.0,-0.0,0.781831,0.62349,1,2,5,2,0.5,0,7.44,7,van,Jam,Sandstorm,76.58
1.221,0.258819,-0.965926,-0.781831,0.62349,4,2,8,5,0.2857,0,70.64,1,van,Normal,Sunny,25.82
2.1637,0.0,-1.0,0.433884,-0.900969,1,1,7,5,0.1667,0,286.86,2,car,High,Sunny,65.44
9.9773,-0.965926,0.258819,0.433884,-0.900969,12,1,8,6,0.1429,0,46.0,0,van,Normal,Sunny,90.0
1.9728,0.707107,-0.707107,0.0,1.0,6,9,13,3,0.75,1,306.47,1,car,High,Sunny,48.89
2.387,1.0,0.0,-0.433884,-0.900969,4,1,8,6,0.1429,1,283.08,0,car,Low,Rainy,23.91
1.3282,0.258819,-0.965926,-0.781831,0.62349,11,2,3,0,1.0,0,12.69,9,motorcycle,Jam,Sunny,29.78
6.73,0.866025,-0.5,0.974928,-0.222521,9,1,8,6,0.1429,0,119.18,8,van,Jam,Sunny,90.0
0.2745,0.0,-1.0,-0.781831,0.62349,12,2,3,0,1.0,1,182.48,6,motorcycle,Medium,Sunny,1.0
0.2121,0.965926,-0.258819,0.0,1.0,10,7,9,1,0.875,0,27.37,0,car,Medium,Sunny,1.0
1.2781,-0.866025,-0.5,-0.781831,0.62349,12,3,11,7,0.3,1,208.66,7,car,Medium,Sandstorm,55.48
2.0691,-0.5,-0.866025,0.781831,0.62349,3,1,4,2,0.3333,0,352.89,5,car,Normal,Sunny,25.66
0.0958,0.5,-0.866025,0.433884,-0.900969,3,1,3,1,0.5,0,216.05,7,car,Medium,Sunny,1.0
1.1016,-0.866025,-0.5,0.0,1.0,1,5,7,1,0.8333,1,177.74,4,motorcycle,Medium,Sunny,14.82
0.931,0.866025,-0.5,-0.781831,0.62349,5,0,9,8,0.0,0,312.07,0,car,Medium,Windy,24.18
2.2411,1.0,0.0,0.433884,-0.900969,7,0,3,2,0.0,0,347.03,9,motorcycle,Normal,Windy,17.27
1.6608,-0.5,-0.866025,-0.781831,0.62349,7,1,7,5,0.1667,0,324.43,8,motorcycle,Jam,Windy,32.87
0.1983,0.866025,-0.5,0.974928,-0.222521,9,4,13,8,0.3333,0,13.3,9,van,Normal,Sunny,10.23
0.3961,-0.866025,0.5,0.0,1.0,9,6,10,3,0.6667,1,35.87,6,car,Medium,Sunny,16.75
0.5135,0.258819,-0.965926,-0.433884,-0.900969,10,3,9,5,0.375,0,221.57,9,van,Normal,Windy,18.01
2.23,-0.258819,-0.965926,0.781831,0.62349,7,1,4,2,0.3333,0,81.61,0,car,Normal,Windy,29.5
1.5776,0.258819,-0.965926,-0.433884,-0.900969,4,5,13,7,0.4167,0,187.58,4,van,Low,Sunny,15.58
0.6128,-0.258819,-0.965926,0.0,1.0,6,0,10,9,0.0,0,301.86,3,car,Normal,Rainy,7.12
1.2678,0.965926,-0.258819,0.781831,0.62349,11,0,8,7,0.0,0,337.84,4,motorcycle,Medium,Sunny,21.45
0.4045,-0.707107,0.707107,-0.433884,-0.900969,10,2,10,7,0.2222,0,120.1,0,van,Medium,Sunny,2.65
7.7458,0.866025,-0.5,-0.433884,-0.900969,11,0,4,3,0.0,0,305.54,8,van,Medium,Foggy,90.0
1.9072,0.0,-1.0,0.781831,0.62349,7,9,11,1,0.9,0,181.44,2,van,Medium,Sunny,48.59
2.3323,-0.866025,0.5,0.781831,0.62349,10,5,6,0,1.0,1,237.09,1,van,Normal,Rainy,45.39
4.0877,-0.258819,-0.965926,-0.781831,0.62349,5,1,3,1,0.5,0,45.16,1,motorcycle,Low,Windy,27.39
2.9021,-0.965926,-0.258819,0.0,1.0,1,3,6,2,0.6,1,22.81,1,car,Medium,Rainy,90.0
1.1388,0.965926,-0.258819,0.781831,0.62349,9,0,7,6,0.0,1,280.95,6,motorcycle,Medium,Sunny,7.34
0.9271,0.258819,-0.965926,-0.781831,0.62349,2,0,8,7,0.0,0,215.44,9,motorcycle,Medium,Sandstorm,24.02
3.7579,-1.0,-0.0,0.433884,-0.900969,8,3,5,1,0.75,0,296.6,0,motorcycle,Normal,Windy,41.43
1.1334,0.5,-0.866025,0.0,1.0,12,10,13,2,0.8333,0,41.68,0,car,High,Sunny,33.56
0.5425,-0.258819,-0.965926,-0.781831,0.62349,1,5,6,0,1.0,0,61.88,8,motorcycle,Low,Sunny,1.0
7.1585,0.965926,-0.258819,0.974928,-0.222521,9,1,4,2,0.3333,1,22.68,3,car,Medium,Sunny,90.0
0.4542,-0.5,-0.866025,-0.974928,-0.222521,11,2,5,2,0.5,0,234.05,1,van,Normal,Sunny,12.91
0.2127,0.258819,-0.965926,-0.433884,-0.900969,8,6,8,1,0.8571,0,221.61,1,car,Medium,Foggy,1.0
2.8381,-0.866025,0.5,0.974928,-0.222521,9,0,3,2,0.0,1,153.2,6,car,Medium,Sunny,34.11
0.5517,0.0,-1.0,0.974928,-0.222521,11,3,4,0,1.0,0,48.7,0,car,High,Sandstorm,15.09
1.6709,-0.866025,0.5,0.433884,-0.900969,10,1,5,3,0.25,1,8.59,4,car,Low,Sunny,43.1
6.2112,-0.707107,0.707107,0.974928,-0.222521,1,0,8,7,0.0,0,93.23,9,car,Medium,Sunny,65.97
0.2994,-0.866025,0.5,0.781831,0.62349,10,11,15,3,0.7857,0,1.01,4,motorcycle,Normal,Foggy,4.14
1.063,-1.0,-0.0,-0.974928,-0.222521,10,9,10,0,1.0,0,341.55,1,car,Medium,Sunny,27.46
4.5233,-0.707107,-0.707107,-0.433884,-0.900969,3,1,4,2,0.3333,0,61.27,7,van,Normal,Sunny,90.0
2.1123,-0.5,-0.866025,-0.433884,-0.900969,8,0,3,2,0.0,0,95.58,4,car,Low,Sunny,23.83
0.9316,0.965926,-0.258819,-0.974928,-0.222521,11,0,4,3,0.0,0,287.49,3,van,High,Sunny,29.78
10.6964,0.866025,-0.5,0.433884,-0.900969,11,0,3,2,0.0,0,358.18,2,van,Low,Sunny,90.0
1.0095,0.0,-1.0,-0.781831,0.62349,11,4,9,4,0.5,0,223.4,7,car,Normal,Windy,33.68
1.6113,-0.965926,-0.258819,-0.781831,0.62349,10,7,12,4,0.6364,1,91.2,4,van,High,Sunny,67.24
